gt,pred
62.007929818784625,58.69481102405539
61.10811969473451,63.96111303770031
62.604986335844856,58.78869055313227
63.909298164663774,54.88488766134118
62.82131475200752,54.6836025625917
63.53594661258555,63.77637134589246
64.37143372274483,65.67004623135223
64.57238277595698,60.05079965043494
64.55130145029607,67.74426374418293
65.86342721604622,57.55582690470142
65.80050643459423,65.47010744135764
67.07096706958895,61.01588607077666
66.87697129996852,63.61779076095772
68.61416318240826,68.85115653899034
67.95008189654544,63.64801507012568
68.6831903474248,66.76041262627567
69.75349227702654,74.78495632309874
69.2338140729388,66.34935472532305
70.46548876127191,74.64394932159762
71.50784273392513,65.85930846063704
70.55304230231738,73.2020631918938
71.9516134116782,79.1594565149677
72.49175044235034,60.13352794171389
73.25523304392885,69.27075676657647
72.74835881541522,75.63371945131792
73.2091184271262,72.19389149691123
74.63283007929084,76.48855944614739
75.02286419591307,72.00293826233397
75.50213084728348,75.93507978464798
76.0526210896731,75.2742349127127
76.04189718694944,81.88080749524848
77.00054895913327,78.27265317563933
77.53347091001616,79.22148422039217
77.53227152716772,75.47288669655539
79.32484705456736,76.88681593420489
79.13138882226492,76.96859788316682
78.80133317602179,80.77359388791326
80.22777429175409,78.12285188765277
79.9146692151376,81.36354349961965
81.29806491493655,91.67506890816374
81.98633296538308,86.34195648254155
81.4992065795176,79.8690889186784
82.89374836612969,88.89981797694941
83.12096332778985,81.08058646268209
83.82811550713292,73.63749283124365
84.86799448127671,79.8275629266897
84.29941649476238,74.9454568896331
84.54775503339914,82.7901876131926
84.98237846357918,85.07447035952694
85.5217430987233,93.90392966009972
86.39360994931305,88.02824681813387
87.10524935424249,86.00974671019817
87.57553132931325,91.72255923523069
88.3532901169803,77.29761357194087
88.44871200121533,89.62678479175815
89.6714906566691,93.52581662610395
89.31490776428554,81.92197653538634
91.3098333270134,97.02860354304804
90.76509498041516,92.45757701788723
90.52619509113859,88.44975552163459
90.92184018313024,94.08574951366167
92.20103520259646,103.55449949161843
92.350580165126,93.25991144041848
93.32182436764906,94.56292729915074
93.70395549570385,91.40715099800263
93.93343478990272,89.68421294257877
94.04896495001103,98.20064403273226
94.21745075951635,89.93703162997201
95.25412945863985,95.61196064473681
96.40809889464916,94.01981166082358
96.5894589323666,98.98435806109856
96.36205523375958,98.03036576019431
97.57402764885522,102.76172737014471
98.18260843860813,95.63252644433439
98.0505335934572,96.70115891699035
99.07183742734462,94.17801884843308
99.52659179640892,97.30512549602837
99.42851485108469,101.31501731630894
